Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 13 Apr 2022 09:14:27 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
1995-0274-VNM,1995,0274,,Natural,Meteorological,Storm,Tropical cyclone,,Zack,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Ngai, Binh Dinh, Quang Nam-Danang, Quang Tri, Quang Binh",,Flood,,,No,No,838,,Kph,,,,,1995,11,1,1995,11,1,16,51,23000,,23051,,,,,21200,37698,56.23630002,,,,
1995-0241-PHL,1995,0241,,Technological,Technological,Miscellaneous accident,Fire,,Department store,Philippines (the),PHL,South-Eastern Asia,Asia,Cagayan De Oro,,,,,,,,,,,,,,1995,9,27,1995,9,27,14,,,,,,,,,,,56.23630002,,,,
1995-0161-PHL,1995,0161,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Pampanga Province,,,,,,,,,Km2,,,,,1995,7,29,1995,7,29,,,25000,,25000,,,,,,,56.23630002,,,,
1995-0163-PHL,1995,0163,,Natural,Biological,Insect infestation,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Floridablanca Pampanga,,,,,,,,,,,,,,1995,7,,1995,7,,,,200,,200,,,,,,,56.23630002,,,,
1995-0282-PHL,1995,0282,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Negros Occidental,,,,,,,,,Km2,,,,,1995,11,28,1995,11,28,18,,,10000,10000,,,,,,,56.23630002,,,,
1995-0290-PHL,1995,0290,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Albay, Catanduanes, Sorsogon",,,,,,,,,Km2,,,,,1995,12,11,1995,12,11,17,,17500,,17500,,,,,142,253,56.23630002,,,,
1995-0291-PHL,1995,0291,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Davao City,,,,,,,,,Km2,,,,,1995,12,10,1995,12,10,12,,4500,,4500,,,,,,,56.23630002,,,,
1995-0306-PHL,1995,0306,,Natural,Meteorological,Storm,,,Dan (Trining),Philippines (the),PHL,South-Eastern Asia,Asia,"Agusan, Surigao, Leyte, Samar",,,,,,,,140,Kph,,,,,1995,12,25,1995,12,25,11,2,229191,,229193,,,,,,,56.23630002,,,,
1995-0148-THA,1995,0148,,Natural,Geophysical,Earthquake,Ground movement,,,Thailand,THA,South-Eastern Asia,Asia,ChiangRai,,,,,No,No,,7,Richter,21.966 N,99.196 E,04:47,,1995,7,12,1995,7,12,,,,,,,,,,,,56.23630002,,,,
1995-0198-THA,1995,0198,,Natural,Hydrological,Flood,Riverine flood,,,Thailand,THA,South-Eastern Asia,Asia,"Phayao, Pichit, Pitsanuloke, Nakhon Sawan",Heavy rain,,,Yes,No,No,,444500,Km2,,,,"Nam, Chao Phraya",1995,8,1,1995,11,9,231,,4224000,56984,4280984,,,,,140500,249839,56.23630002,,,,
1995-0167-THA,1995,0167,,Natural,Meteorological,Storm,Tropical cyclone,,,Thailand,THA,South-Eastern Asia,Asia,Bangkok,,,,,,,,,Kph,,,,,1995,8,9,1995,8,9,27,,,,,,,,,,,56.23630002,,,,
1995-0386-THA,1995,0386,,Technological,Technological,Transport accident,Water,,Chao Phraya Express,Thailand,THA,South-Eastern Asia,Asia,Bangkok,,,,,No,No,,,,,,,,1995,6,14,1995,6,14,29,53,,,53,,,,,,,56.23630002,,,,
1995-0057-THA,1995,0057,,Technological,Technological,Transport accident,Rail,,,Thailand,THA,South-Eastern Asia,Asia,Prachuap Khiri Khan,,,,,,,,,,,,,,1995,4,3,1995,4,3,15,109,,,109,,,,,,,56.23630002,,,,
1995-0432-THA,1995,0432,,Technological,Technological,Miscellaneous accident,Fire,,Department store,Thailand,THA,South-Eastern Asia,Asia,Bangkhen,,,,,,,,,,,,,,1995,10,20,1995,10,20,,,,,,,,,,32200,57258,56.23630002,,,,
1995-0433-THA,1995,0433,,Technological,Technological,Miscellaneous accident,Fire,,Department store,Thailand,THA,South-Eastern Asia,Asia,Bangkok,,,,,,,,,,,,,,1995,11,22,1995,11,22,4,,,,,,,,,51400,91400,56.23630002,,,,
1995-0236-VNM,1995,0236,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Binh, Quang Tri, Kegalle, Da Nang, Dong Thap, Dong Thap, Kien Gang, An Giang, Tien Giang, Vinh Long, Can Tho provinces",Heavy rain,,,Yes,No,No,,123000,Km2,,,,"Mekong, Perfume",1995,9,21,1995,10,19,253,,400000,,400000,,,,,86000,152926,56.23630002,,,,
1995-0374-VNM,1995,0374,,Technological,Technological,Transport accident,Road,,,Viet Nam,VNM,South-Eastern Asia,Asia,Hoa Binh,,,,,,,,,,,,,,1995,1,7,1995,1,7,22,17,,,17,,,,,,,56.23630002,,,,
1995-0391-VNM,1995,0391,,Technological,Technological,Transport accident,Water,,"Bac ""Ngoc Thanh Ii""",Viet Nam,VNM,South-Eastern Asia,Asia,,,,,,,,,,,,,,,1995,8,31,1995,8,31,22,,,,,,,,,,,56.23630002,,,,
1996-0500-VNM,1996,0500,,Natural,Meteorological,Storm,Tropical cyclone,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Thanh Hoa, Golfe du Tonkin",,"Slide (land, mud, snow, rock)",,,No,No,,,Kph,,,,,1996,8,14,1996,8,26,194,,,,,,,,,227000,392159,57.88470588,,,,
1996-0182-THA,1996,0182,,Natural,Meteorological,Storm,Tropical cyclone,,Gloria and Frankie,Thailand,THA,South-Eastern Asia,Asia,"Chumphon, Chiang Rai, Nan, Nong Khai, Udon Thani, Rayong, Ranong",,Flood,,,No,No,,,Kph,,,,,1996,7,18,1996,8,21,9,,343386,,343386,,,,,150000,259136,57.88470588,,,,
1996-0448-PHL,1996,0448,,Technological,Technological,Industrial accident,Chemical spill,,Tailings,Philippines (the),PHL,South-Eastern Asia,Asia,Marinduque,,,,,,,,,m3,,,,,1996,4,,1996,4,,,,2000,,2000,,,,,,,57.88470588,,,,
1996-0373-PHL,1996,0373,,Technological,Technological,Miscellaneous accident,Fire,,Night club,Philippines (the),PHL,South-Eastern Asia,Asia,Manila,,,,,,,,,,,,,,1996,3,18,1996,3,18,150,,,,,,,,,,,57.88470588,,,,
1996-0157-PHL,1996,0157,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Davao Del Norte,,,,,,,,,Km2,,,,,1996,6,30,1996,6,30,,,,96000,96000,,,,,,,57.88470588,,,,
1996-0257-PHL,1996,0257,,Natural,Meteorological,Storm,,,Ernie,Philippines (the),PHL,South-Eastern Asia,Asia,"Cebu, Bocolod",,,,,,,,101,Kph,,,,,1996,11,6,1996,11,6,12,,800,,800,,,,,4150,7169,57.88470588,,,,
1996-0241-THA,1996,0241,,Natural,Hydrological,Flood,Riverine flood,,,Thailand,THA,South-Eastern Asia,Asia,,Monsoonal rain,,,,No,No,,7000,Km2,,,,,1996,6,30,1996,10,22,91,,5000000,,5000000,,,,,500,864,57.88470588,,,,
1996-0258-THA,1996,0258,,Technological,Technological,Industrial accident,Fire,,Oil dDepot,Thailand,THA,South-Eastern Asia,Asia,Rayong Province,,,,,,,,,m3,,,,,1996,11,7,1996,11,7,12,17,33,,50,,,,,,,57.88470588,,,,
1996-0248-VNM,1996,0248,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"An Giang, Dong Thap, Tay Minh, Long An, Tien Giang, Kien Giang, Can Tho, Vinh Long provinces",Heavy rain,,,Yes,No,No,,22610,Km2,,,,Mekong,1996,10,1,1996,11,13,162,,375000,,375000,,,,,138000,238405,57.88470588,,,,
1996-0110-VNM,1996,0110,,Natural,Meteorological,Storm,Tropical cyclone,,Frankie,Viet Nam,VNM,South-Eastern Asia,Asia,"Thai Binh, Nam Ha, Ninh Binh, Thanh Hoa, Hoa Binh",,,,Yes,No,No,2614,102,Kph,,,,,1996,7,24,1996,7,24,585,591,386500,,387091,,,,,362000,625381,57.88470588,,,,
1996-0202-VNM,1996,0202,,Natural,Meteorological,Storm,Tropical cyclone,,Sally,Viet Nam,VNM,South-Eastern Asia,Asia,,,,,,No,No,,,Kph,,,,,1996,9,9,1996,9,10,1,,,,,,,,,20,35,57.88470588,,,,
1996-0227-VNM,1996,0227,,Natural,Meteorological,Storm,Tropical cyclone,,Willie,Viet Nam,VNM,South-Eastern Asia,Asia,"Nghe An, Ha Tinh provinces",,,,,No,No,,101,Kph,,,,,1996,9,21,1996,9,22,9,,280000,,280000,,,,,11000,19003,57.88470588,,,,
1996-0131-VNM,1996,0131,,Natural,Biological,Epidemic,Viral disease,,Dengue haemorrhagic fever,Viet Nam,VNM,South-Eastern Asia,Asia,South,,,,Yes,,,,,Vaccinated,,,,,1996,7,5,1996,7,5,45,,9706,,9706,,,,,,,57.88470588,,,,
1996-0369-VNM,1996,0369,,Technological,Technological,Transport accident,Water,,,Viet Nam,VNM,South-Eastern Asia,Asia,Ha Tinh,,,,,,,,,,,,,,1996,1,4,1996,1,4,30,,,,,,,,,,,57.88470588,,,,
1996-0447-VNM,1996,0447,,Natural,Hydrological,Flood,,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Thua Thien-Hue, Quang Nam-Da Nang, Quang Tri, Quang Ngai, Binh Dinh, Kon Tum",,,,,No,No,,,Km2,,,,,1996,9,14,1996,9,19,60,,,,,,,,,13400,23149,57.88470588,,,,
1997-0358-VNM,1997,0358,,Natural,Meteorological,Storm,Tropical cyclone,,Fritz,Viet Nam,VNM,South-Eastern Asia,Asia,"Danang, Quang Ngai, Quang Nam-Da, Nghe An",,Flood,"Slide (land, mud, snow, rock)",,No,No,,,Kph,,,,,1997,9,20,1997,9,29,10,50,,,50,,,,,5000,8441,59.23786573,,,,
1997-0184-THA,1997,0184,,Natural,Meteorological,Storm,Tropical cyclone,,Zita,Thailand,THA,South-Eastern Asia,Asia,Surat Thani Province,,Flood,,,No,No,,,Kph,,,,,1997,8,19,1997,9,1,46,394,50000,,50394,,,,,39500,66680,59.23786573,,,,
1997-9525-VNM,1997,9525,,Natural,Climatological,Drought,Drought,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Tri, Quang Binh, Quang Ngai, Quang Nam, Ha Tinh, Nghe An, Binh Dinh, Gia Lai, Kon Tun provinces",,Food shortage,,,Yes,No,85,,Km2,,,,,1997,12,,1998,6,,,,3000000,,3000000,,,,,407000,687061,59.23786573,,,,
1997-0102-PHL,1997,0102,,Technological,Technological,Miscellaneous accident,Fire,,Hotel,Philippines (the),PHL,South-Eastern Asia,Asia,Cotabato City,,,,,,,,,,,,,,1997,4,28,1997,4,28,25,9,,,9,,,,,,,59.23786573,,,,
1997-0231-SGP,1997,0231,,Technological,Technological,Miscellaneous accident,Other,,Pollution,Singapore,SGP,South-Eastern Asia,Asia,,,,,,,,,,,,,,,1997,9,24,1997,9,24,,,1200,,1200,,,,,,,59.23786573,,,,
1997-0213-THA,1997,0213,,Natural,Hydrological,Flood,Riverine flood,,,Thailand,THA,South-Eastern Asia,Asia,North East (4 NE prov. Mekong overflow),,,,,,,,,Km2,,,,,1997,9,18,1997,9,18,14,,,,,,,,,,,59.23786573,,,,
1997-0267-THA,1997,0267,,Natural,Meteorological,Storm,Tropical cyclone,,Linda,Thailand,THA,South-Eastern Asia,Asia,,,,,,No,No,,,Kph,,,,,1997,10,1,1997,10,4,152,,,,,,,,,5000,8441,59.23786573,,,,
1997-0233-THA,1997,0233,,Technological,Technological,Transport accident,Air,,Helicopter,Thailand,THA,South-Eastern Asia,Asia,Narathiwat Province,,,,,,,,,,,,,,1997,9,20,1997,9,20,14,,,,,,,,,,,59.23786573,,,,
1997-0425-THA,1997,0425,,Technological,Technological,Transport accident,Road,,,Thailand,THA,South-Eastern Asia,Asia,Near Lopburi,,,,,,,,,,,,,,1997,6,4,1997,6,4,36,,,,,,,,,,,59.23786573,,,,
1997-0459-THA,1997,0459,,Technological,Technological,Transport accident,Road,,,Thailand,THA,South-Eastern Asia,Asia,Tambon Nong Ola Lai (near Phichit),,,,,,,,,,,,,,1997,11,24,1997,11,24,21,40,,,40,,,,,,,59.23786573,,,,
1997-0150-THA,1997,0150,,Technological,Technological,Miscellaneous accident,Fire,,Hotel,Thailand,THA,South-Eastern Asia,Asia,Pattaya,,,,,,,,,,,,,,1997,7,11,1997,7,11,90,64,,,64,,,,,10500,17725,59.23786573,,,,
1997-0186-VNM,1997,0186,,Natural,Meteorological,Storm,Tropical cyclone,,Zita,Viet Nam,VNM,South-Eastern Asia,Asia,,,,,,No,No,,,Kph,,,,,1997,8,22,1997,8,27,,,,,,,,,,5000,8441,59.23786573,,,,
1997-0267-VNM,1997,0267,,Natural,Meteorological,Storm,Tropical cyclone,,Linda,Viet Nam,VNM,South-Eastern Asia,Asia,"Ca Mau, Soc Trang, Ben Tre, Tien Giang, Ba Ria, Binh Thuan, Tra Vinh, Bac Lieu, Dong Thap, Ho Chi Minh City, Can Tho, Kien Giang, Binh Dinh Provinces",,,,Yes,No,No,10473,102,Kph,,,,,1997,11,2,1997,11,4,3682,857,697225,383045,1081127,,,5000,8441,470000,793411,59.23786573,,,,
1997-0447-VNM,1997,0447,,Technological,Technological,Transport accident,Road,,,Viet Nam,VNM,South-Eastern Asia,Asia,Nha Trang,,,,,,,,,,,,,,1997,9,20,1997,9,20,33,20,,,20,,,,,,,59.23786573,,,,
1997-0393-VNM,1997,0393,,Technological,Technological,Transport accident,Water,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Fleuve Rouge, Hanoi",,,,,,,,,,,,,,1997,8,11,1997,8,11,26,,,,,,,,,,,59.23786573,,,,
1997-0239-VNM,1997,0239,,Technological,Technological,Industrial accident,Collapse,,Gold mine,Viet Nam,VNM,South-Eastern Asia,Asia,Quang Nam Province,,,,,,,,,m3,,,,,1997,9,30,1997,9,30,28,,,,,,,,,,,59.23786573,,,,
1998-0173-PHL,1998,0173,,Technological,Technological,Miscellaneous accident,Fire,,Hospital,Philippines (the),PHL,South-Eastern Asia,Asia,Manila,,,,,,,,,,,,,,1998,5,16,1998,5,16,25,100,,,100,,,,,3300,5486,60.15741089,,,,
1998-0159-VNM,1998,0159,,Natural,Meteorological,Storm,Convective storm,Tornado,,Viet Nam,VNM,South-Eastern Asia,Asia,Thanh Hoa province,,,,,,,,,Kph,,,,,1998,5,8,1998,5,8,42,,,500,500,,,,,,,60.15741089,,,,
1998-0316-VNM,1998,0316,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Khan Hoa, Binh Dinh, Quang Ngai, Phu Yen, Ninh Thuan",Heavy rain,,,,No,No,,110,Km2,,,,,1998,10,16,1998,10,23,45,5,31030,1470,32505,,,,,13700,22774,60.15741089,,,,
1998-0273-VNM,1998,0273,,Natural,Biological,Epidemic,Viral disease,,Dengue,Viet Nam,VNM,South-Eastern Asia,Asia,N.A. on the source,,,,,,,,,Vaccinated,,,,,1998,9,9,1998,9,9,20,,,,,,,,,,,60.15741089,,,,
1998-0403-IDN,1998,0403,,Natural,Geophysical,Earthquake,Ground movement,,,Indonesia,IDN,South-Eastern Asia,Asia,"Halmahera Tengah (Sula Isl., Maluku); Ma,gole, Manado, Taliabu",,Tsunami/Tidal wave,,,,,,8,Richter,-2.071,124.891,22:10,,1998,11,29,1998,11,29,33,88,3800,2560,6448,,,50000,83115,200000,332461,60.15741089,,,,
1998-0583-IDN,1998,0583,,Natural,Geophysical,Earthquake,Ground movement,,,Indonesia,IDN,South-Eastern Asia,Asia,Malang area (Java),,,,,,,,6,Richter,-8.194,112.413,20:34,,1998,9,28,1998,9,28,1,,310,190,500,,,,,,,60.15741089,,,,
1998-0532-IDN,1998,0532,,Technological,Technological,Transport accident,Road,,,Indonesia,IDN,South-Eastern Asia,Asia,Java,,,,,,,,,,,,,,1998,8,16,1998,8,16,34,,,,,,,,,,,60.15741089,,,,
1998-0475-IDN,1998,0475,,Technological,Technological,Transport accident,Water,,"Bac ""Bahana Nusantara""",Indonesia,IDN,South-Eastern Asia,Asia,"Sumbawa, Alas Strait",,,,,,,,,,,,,,1998,6,25,1998,6,25,42,,,,,,,,,,,60.15741089,,,,
1998-0483-IDN,1998,0483,,Technological,Technological,Transport accident,Water,,"Bac"" Rahmat Buhari""",Indonesia,IDN,South-Eastern Asia,Asia,,,,,,,,,,,,,,,1998,11,13,1998,11,13,45,,,,,,,,,,,60.15741089,,,,
1998-0456-IDN,1998,0456,,Technological,Technological,Miscellaneous accident,Fire,,Building,Indonesia,IDN,South-Eastern Asia,Asia,"Borneo, Samarinda",,,,,,,,,,,,,,1998,2,10,1998,2,10,,,,25000,25000,,,,,,,60.15741089,,,,
1998-0355-IDN,1998,0355,,Natural,Hydrological,Flood,,,,Indonesia,IDN,South-Eastern Asia,Asia,East Kalamatan = Kalimantan Timur,,,,,,,,70,Km2,,,,,1998,8,2,1998,8,2,4,,100000,,100000,,,,,,,60.15741089,,,,
1998-0352-KHM,1998,0352,,Natural,Biological,Epidemic,Viral disease,,Dengue fever,Cambodia,KHM,South-Eastern Asia,Asia,All country,,,,,No,No,,,Vaccinated,,,,,1998,7,,1998,7,,475,,15000,,15000,,,,,,,60.15741089,,,,
1998-9266-KHM,1998,9266,,Complex Disasters,Complex Disasters,Complex Disasters,Famine,,,Cambodia,KHM,South-Eastern Asia,Asia,N.A. on the source,,,,,No,No,,,,,,,,1998,9,,1998,,,,,900000,,900000,,,,,,,60.15741089,,,,
1998-0461-LAO,1998,0461,,Technological,Technological,Transport accident,Air,,Yak-40,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,,,,,,,,,,,,,,,1998,5,25,1998,5,25,40,,,,,,,,,,,60.15741089,,,,
1998-0578-MYS,1998,0578,,Natural,Biological,Epidemic,Viral disease,,Encephalitis,Malaysia,MYS,South-Eastern Asia,Asia,"Perak, Negeri Sembilan, Malaya Peninsula",Exposure to pigs,,,,No,No,,,Vaccinated,,,,,1998,9,,1999,4,,105,,160,,160,,,,,,,60.15741089,,,,
1998-9062-MYS,1998,9062,,Natural,Climatological,Drought,Drought,,,Malaysia,MYS,South-Eastern Asia,Asia,Sabah,,,,,No,No,,30,Km2,,,,,1998,3,,1998,,,,,5000,,5000,,,,,,,60.15741089,,,,
1998-0372-MYS,1998,0372,,Natural,Hydrological,Flood,,,,Malaysia,MYS,South-Eastern Asia,Asia,Penang & Kedah,,,,,,,,,Km2,,,,,1998,11,19,1998,11,19,,,2500,,2500,,,,,,,60.15741089,,,,
1999-0568-IDN,1999,0568,,Natural,Geophysical,Earthquake,Ground movement,,,Indonesia,IDN,South-Eastern Asia,Asia,"Karyasari, Pandelang District (Southwest Jakarta, Java Island)",,,,,,,,7,Richter,-6.845,105.555,21:14,,1999,12,21,1999,12,21,5,220,14000,2700,16920,,,,,3900,6344,61.47366718,,,,
1999-0007-IDN,1999,0007,,Natural,Hydrological,Landslide,Landslide,,,Indonesia,IDN,South-Eastern Asia,Asia,Bali Isl.,,,,,,,,,,,,,,1999,1,7,1999,1,7,33,2,,,2,,,,,,,61.47366718,,,,
1999-0342-IDN,1999,0342,,Natural,Climatological,Wildfire,Forest fire,,,Indonesia,IDN,South-Eastern Asia,Asia,"Sumatra, Kalimantan",,,,,,,,56,Km2,,,,,1999,6,,1999,6,,,,,,,,,,,1800,2928,61.47366718,,,,
1999-0485-IDN,1999,0485,,Natural,Biological,Epidemic,Bacterial disease,,,Indonesia,IDN,South-Eastern Asia,Asia,"Flores Island, Level 1 = Nusa Tenggara Timur",,,,,,,,,Vaccinated,,,,,1999,3,2,1999,3,2,1,,267,,267,,,,,,,61.47366718,,,,
1999-0651-IDN,1999,0651,,Natural,Biological,Epidemic,Viral disease,,Dengue fever,Indonesia,IDN,South-Eastern Asia,Asia,,,,,,,,,,Vaccinated,,,,,1999,,,1999,,,45,,3751,,3751,,,,,,,61.47366718,,,,
1999-0377-IDN,1999,0377,,Technological,Technological,Transport accident,Road,,,Indonesia,IDN,South-Eastern Asia,Asia,Cianjur (Java),,,,,No,No,,,,,,,,1999,10,5,1999,10,5,50,28,,,28,,,,,,,61.47366718,,,,
1999-0646-IDN,1999,0646,,Technological,Technological,Transport accident,Water,,KM Bismas Raya II,Indonesia,IDN,South-Eastern Asia,Asia,Merauke (Irian Jaya Province),,,,,No,No,,,,,,,,1999,10,18,1999,10,18,361,,,,,,,,,,,61.47366718,,,,
1999-0666-IDN,1999,0666,,Technological,Technological,Transport accident,Water,,Arta Rimba,Indonesia,IDN,South-Eastern Asia,Asia,Tambelan (Bornéo),,,,,No,No,,,,,,,,1999,2,6,1999,2,6,313,,,,,,,,,,,61.47366718,,,,
1999-0697-IDN,1999,0697,,Technological,Technological,Transport accident,Water,,"Cargo ""Pengibu""",Indonesia,IDN,South-Eastern Asia,Asia,Sulawesi,,,,,,,,,,,,,,1999,5,8,1999,5,8,26,,,,,,,,,,,61.47366718,,,,
1999-0318-IDN,1999,0318,,Technological,Technological,Transport accident,Rail,,,Indonesia,IDN,South-Eastern Asia,Asia,Pemalang (Java Province),,,,,,,,,,,,,,1999,9,16,1999,9,16,24,5,,,5,,,,,,,61.47366718,,,,
